"PostCode","shortPostcode","Year","PAON","Price"
"WF3 2FH","WF3","2019","F",85000
"YO32 9SW","YO32","2019","O",550000
"LS25 2QF","LS25","2019","F",161950
"LS25 2QF","LS25","2019","F",163950
"LS25 2QF","LS25","2019","F",134950
"HX2 7RZ","HX2","2019","T",330000
"HX3 0TE","HX3","2019","S",190000
"BD19 4HE","BD19","2019","F",95000
"WF4 3AS","WF4","2019","S",395000
"LS18 5SR","LS18","2019","F",114000
"DL8 2ND","DL8","2019","D",510000
"BD3 7FE","BD3","2019","F",64000
"LS10 1HG","LS10","2019","F",196000
"LS13 4BG","LS13","2019","F",105000
"LS26 8LJ","LS26","2019","F",137000
"LS12 3DH","LS12","2019","F",1e+05
"HD8 8TJ","HD8","2019","T",158000
"BD20 6TR","BD20","2019","F",74500
"LS27 8WN","LS27","2019","F",116000
"BD20 5BN","BD20","2019","F",132000
"LS18 5NG","LS18","2019","F",147250
"LS27 8WP","LS27","2019","F",85000
"LS17 9DN","LS17","2019","F",125000
"OX4 6NH","OX4","2019","O",38335000
"BD20 0FB","BD20","2019","F",147000
"OX5 3AW","OX5","2019","O",1511551
"HD9 6NS","HD9","2019","D",165000
"BD13 3GD","BD13","2019","F",82000
"BD10 9UL","BD10","2019","F",87000
"HD8 8NZ","HD8","2019","S",168000
"HD9 2AJ","HD9","2019","F",73000
"BD22 7SU","BD22","2019","T",176000
"BD11 2DH","BD11","2019","F",132000
"HD9 4JA","HD9","2019","O",84950
"HD9 3TX","HD9","2019","F",85000
"LS12 3DJ","LS12","2019","F",95000
"HX2 8UH","HX2","2019","T",148000
"LS29 6LE","LS29","2019","F",165000
"LS12 3DH","LS12","2019","F",93000
"LS29 6AJ","LS29","2019","T",350000
"HX6 4BG","HX6","2019","F",68000
"BD16 3AS","BD16","2019","O",94500
"LS18 4TT","LS18","2019","F",150000
"BD16 2AN","BD16","2019","F",73000
"BD15 0DP","BD15","2019","F",82000
"S5 6DD","S5","2019","F",50000
"LS28 6DD","LS28","2019","F",105000
"YO61 3GP","YO61","2019","F",187500
"OX15 0TZ","OX15","2019","F",155000
"HD3 3GB","HD3","2019","F",159000
"HD4 5AD","HD4","2019","F",51500
"LS10 1NW","LS10","2019","F",226500
"LS29 6GU","LS29","2019","F",299950
"HX4 8ER","HX4","2019","F",289000
"OX3 9FQ","OX3","2019","F",385000
"OX29 4FS","OX29","2019","F",347000
"LS10 1HF","LS10","2019","F",250000
"LS10 1HG","LS10","2019","F",189000
"LS10 1PT","LS10","2019","F",213000
"LS27 7LZ","LS27","2019","F",99000
"LS10 1PT","LS10","2019","F",105000
"DL8 2ND","DL8","2019","D",778000
"LS19 6JZ","LS19","2019","F",279950
"LS11 8LN","LS11","2019","F",105000
"LS10 1HR","LS10","2019","F",133000
"LS10 4AX","LS10","2019","O",790000
"OX29 4JX","OX29","2019","D",553000
"HX6 4RY","HX6","2019","F",179000
"DN7 6RS","DN7","2019","F",87000
"DN7 6RS","DN7","2019","F",90000
"OX29 4FS","OX29","2019","F",485000
"BD10 0LP","BD10","2019","F",173000
"LS28 5AS","LS28","2019","F",120000
"WF4 3JL","WF4","2019","S",250000
"BD10 0LP","BD10","2019","F",185000
"HX2 6RL","HX2","2019","F",220000
"LS13 1FE","LS13","2019","F",146950
"S36 7GU","S36","2019","F",95000
"HD9 4JA","HD9","2019","F",69950
"OX3 8LP","OX3","2019","F",99900
"LS10 1HF","LS10","2019","F",165000
"HD7 5UN","HD7","2019","F",145000
"DN6 0QU","DN6","2019","F",62000
"OX7 3NX","OX7","2019","D",495000
"HD8 9DY","HD8","2019","S",159500
"OX3 9FW","OX3","2019","F",399950
"BD20 6PS","BD20","2019","F",123000
"S2 5AS","S2","2019","F",91975
"LS18 4GS","LS18","2019","F",155950
"LS18 5PA","LS18","2019","F",125000
"YO30 5NS","YO30","2019","F",155000
"OX18 2QA","OX18","2019","T",280000
"BD22 0DU","BD22","2019","D",328000
"LS7 3QB","LS7","2019","F",151000
"OX29 4AE","OX29","2019","F",320000
"HX6 4HT","HX6","2019","F",150000
"LS10 1NH","LS10","2019","F",134950
"WF8 3DA","WF8","2019","T",184000
"DN10 6NB","DN10","2019","F",249999
"BD20 8FG","BD20","2019","F",310000
"OX3 8LU","OX3","2019","F",280000
"BD4 6PQ","BD4","2019","F",89500
"LS20 8FH","LS20","2019","F",88250
"LS15 7JY","LS15","2019","F",110000
"OX11 6GY","OX11","2019","F",186000
"YO17 9EU","YO17","2019","O",60000
"HD9 4JA","HD9","2019","F",79950
"TS15 0JA","TS15","2019","S",158000
"LS19 6JZ","LS19","2019","T",350000
"HX4 8AH","HX4","2019","F",78000
"BD22 8RX","BD22","2019","F",185500
"LS25 7HA","LS25","2019","F",90000
"WF3 2FJ","WF3","2019","F",92500
"LS19 6AJ","LS19","2019","F",149950
"LS18 4GS","LS18","2019","F",167500
"YO17 6AE","YO17","2019","O",460000
"HG3 3TB","HG3","2019","O",1450000
"HG3 2FB","HG3","2019","D",765000
"LS19 6JS","LS19","2019","O",565000
"S36 7AD","S36","2019","F",125500
"LS29 6GU","LS29","2019","F",379950
"WF3 2FS","WF3","2019","F",107000
"LS18 4GS","LS18","2019","F",197500
"DN10 6JX","DN10","2019","T",120000
"LS10 1NW","LS10","2019","F",122000
"HD9 4JA","HD9","2019","F",54950
"LS19 7EH","LS19","2019","F",116500
"LS28 5FJ","LS28","2019","F",154950
"LS10 4FT","LS10","2019","F",1e+05
"LS29 6FU","LS29","2019","F",158000
"BD3 7FE","BD3","2019","F",76000
"OX4 3PP","OX4","2019","F",231250
"OX11 0PG","OX11","2019","S",330000
"BD10 0LP","BD10","2019","F",138000
"BD2 3DR","BD2","2019","F",70000
"HD9 1RJ","HD9","2019","F",141000
"DN7 5SF","DN7","2019","T",232000
"DN10 6HD","DN10","2019","S",290000
"LS28 6JQ","LS28","2019","F",136000
"LS20 8NX","LS20","2019","D",289950
"YO41 4EN","YO41","2019","O",330000
"LS10 1NG","LS10","2019","F",345000
"S35 0ER","S35","2019","F",115000
"LS18 4GJ","LS18","2019","F",50937
"HX4 9JN","HX4","2019","D",125000
"LS10 1NG","LS10","2019","F",139950
"HX6 1PL","HX6","2019","F",135000
"LS18 5NP","LS18","2019","F",112500
"YO60 7JR","YO60","2019","O",285000
"BD22 0LS","BD22","2019","O",113000
"LS29 6GU","LS29","2019","D",353950
"OX10 9LP","OX10","2019","D",292500
"HD3 4GZ","HD3","2019","F",90000
"LS29 6AJ","LS29","2019","F",162500
"LS20 8FH","LS20","2019","F",155000
"HD7 5UW","HD7","2019","F",62500
"LS29 7HN","LS29","2019","T",7e+05
"HD9 1UG","HD9","2019","F",246500
"BD17 6AY","BD17","2019","F",94500
"LS20 9BR","LS20","2019","F",250000
"BD20 0FB","BD20","2019","F",198000
"LS6 1FH","LS6","2019","F",221000
"LS10 4FT","LS10","2019","F",105000
"WF4 3FU","WF4","2019","O",825000
"HX4 9JQ","HX4","2019","T",143000
"LS20 9BR","LS20","2019","F",259500
"BD3 7FF","BD3","2019","F",72000
"HD2 1GN","HD2","2019","O",215000
"HD3 4ZQ","HD3","2019","F",95500
"LS28 5FJ","LS28","2019","F",148000
"LS19 6JS","LS19","2019","S",565000
"HX7 5PR","HX7","2019","F",136000
"HX4 0HG","HX4","2019","F",235000
"LS27 0LN","LS27","2019","F",93500
"HD7 4HG","HD7","2019","F",85000
"LS29 6FZ","LS29","2019","F",130000
"DN11 0PE","DN11","2019","O",80000
"S36 7GE","S36","2019","O",480000
"OX11 6GY","OX11","2019","F",365000
"OX11 6GY","OX11","2019","F",290000
"OX11 0PG","OX11","2019","S",319000
"OX13 5HJ","OX13","2019","D",1120000
"BD13 3JN","BD13","2019","F",39999
"S2 5AY","S2","2019","F",135000
"DN8 5JL","DN8","2019","T",115000
"S63 0LG","S63","2019","S",212000
"S74 0SA","S74","2019","T",162000
"S35 7AF","S35","2019","T",170000
"S66 8LH","S66","2019","F",137000
"S36 7GF","S36","2019","S",185000
"S72 7FD","S72","2019","O",329500
"OX3 9FQ","OX3","2019","F",415000
"S35 0ER","S35","2019","F",116500
"S35 3HR","S35","2019","F",120000
"DN4 7PG","DN4","2019","F",84950
"S72 9EB","S72","2019","T",83000
"S36 6BD","S36","2019","F",113000
"DN6 0HF","DN6","2019","S",138000
"OX3 0NY","OX3","2019","F",210000
"OX3 9UU","OX3","2019","S",725000
"S73 8BQ","S73","2019","F",88000
"DN10 6NB","DN10","2019","F",243624
"WF10 2GJ","WF10","2019","O",140000
"S75 1NP","S75","2019","D",245000
"S6 6SE","S6","2019","T",526000
"S61 2RP","S61","2019","S",380000
"S25 3SA","S25","2019","F",82500
"BD13 3GH","BD13","2019","F",80000
"DN4 7AQ","DN4","2019","F",58000
"S64 8RN","S64","2019","F",120000
"HX4 0HG","HX4","2019","F",230000
"HD9 6GU","HD9","2019","F",139950
"S36 2AT","S36","2019","S",195000
"HD9 3TQ","HD9","2019","F",210000
"HX4 9NB","HX4","2019","T",260000
"OX3 9HN","OX3","2019","F",4e+05
"SN6 8HG","SN6","2019","O",357500
"S73 0FF","S73","2019","T",154000
"S65 4NS","S65","2019","F",230000
"S35 3HR","S35","2019","F",130000
"DN8 5BB","DN8","2019","F",93750
"BD11 1BP","BD11","2019","F",81000
"HX4 9PN","HX4","2019","T",685000
"LS18 4GS","LS18","2019","F",185950
"YO30 1AU","YO30","2019","T",240000
"LS18 4GS","LS18","2019","F",210000
"S74 9DH","S74","2019","F",90000
"S25 4DY","S25","2019","T",105000
"S6 1HT","S6","2019","F",60000
"LS29 6GU","LS29","2019","T",394950
"S36 8YW","S36","2019","T",145000
"DN6 0QU","DN6","2019","F",67000
"S17 3AZ","S17","2019","S",275000
"DN6 9AQ","DN6","2019","T",135000
"BD20 7BY","BD20","2019","O",540000
"YO11 3TU","YO11","2019","O",240000
"YO17 9EU","YO17","2019","F",112640
"BD20 7BY","BD20","2019","O",5e+05
"BD17 6AY","BD17","2019","F",94000
"LS15 0BF","LS15","2019","O",96750
"LS25 2DY","LS25","2019","O",60000
"LS15 0BF","LS15","2019","O",371000
"OX7 3EG","OX7","2019","O",1483000
"TS15 0JA","TS15","2019","F",287500
"YO17 9EU","YO17","2019","F",105140
"YO8 9SN","YO8","2019","T",395000
"OX11 6GY","OX11","2019","F",285000
"YO19 5HD","YO19","2019","D",250000
"DN8 4HU","DN8","2019","O",49650
"LS18 4GS","LS18","2019","F",197950
"SN6 8BX","SN6","2019","T",230000
"OX28 5DG","OX28","2019","F",430000
"S2 5AS","S2","2019","F",140000
"DN6 0LF","DN6","2019","T",45000
"DN10 6NB","DN10","2019","O",197999
"HD9 5RN","HD9","2019","T",155000
"BD22 8EG","BD22","2019","F",85000
"DN6 0HF","DN6","2019","O",1000
"HX2 6JS","HX2","2019","T",84090
"OX14 4EF","OX14","2019","O",3e+05
"S36 7GF","S36","2019","D",250000
"BD4 6SE","BD4","2019","O",11900000
"BD17 7JT","BD17","2019","T",64000
"LS27 9DA","LS27","2019","F",51000
"LS10 1HP","LS10","2019","F",250000
"LS12 1SJ","LS12","2019","F",36000
"HD8 8RP","HD8","2019","O",222000
"LS18 5NJ","LS18","2019","F",145000
"BD15 7RE","BD15","2019","T",44000
"LS13 1HW","LS13","2019","F",160000
"LS15 7JY","LS15","2019","F",114950
"BD17 6AY","BD17","2019","F",85000
"HD9 6GP","HD9","2019","F",90000
"BD13 4AR","BD13","2019","F",52000
"LS27 8QZ","LS27","2019","F",50100
"BD14 6LQ","BD14","2019","F",60000
"LS16 9HJ","LS16","2019","F",230000
"HX2 9NU","HX2","2019","S",136000
"LS29 6AJ","LS29","2019","F",165000
"LS27 8JG","LS27","2019","F",122500
"BD13 3GJ","BD13","2019","F",89750
"WF3 2FR","WF3","2019","F",105000
"LS10 4FT","LS10","2019","F",102500
"HX2 6DN","HX2","2019","F",140000
"WF3 2FS","WF3","2019","F",103750
"WF3 2FW","WF3","2019","F",97000
"LS29 6GE","LS29","2019","F",143000
"HX4 8ER","HX4","2019","F",350000
"LS28 6JQ","LS28","2019","F",156000
"LS28 6JQ","LS28","2019","F",130543
"HX6 3RQ","HX6","2019","T",237000
"HX4 9PN","HX4","2019","T",515000
"LS12 2EW","LS12","2019","F",104000
"LS18 4GS","LS18","2019","F",181950
"LS7 3QB","LS7","2019","F",215000
"YO30 5PQ","YO30","2019","O",185000
"WF4 5FD","WF4","2019","O",70000
"OX25 6JR","OX25","2019","D",825000
"OX3 8FU","OX3","2019","F",86250
"SN7 7UX","SN7","2019","D",882000
"S20 3FF","S20","2019","O",22200
"OX7 3EG","OX7","2019","D",750000
"YO17 9EU","YO17","2019","F",120500
"LS27 0EH","LS27","2019","F",75000
"LS12 3DH","LS12","2019","F",142000
"YO19 5HD","YO19","2019","T",260000
"YO17 9EU","YO17","2019","F",121000
"YO17 9DS","YO17","2019","F",249950
"YO17 9EU","YO17","2019","F",125000
"YO19 5HD","YO19","2019","T",325000
"LS29 7EB","LS29","2019","F",110000
"BD17 5LE","BD17","2019","F",50000
"OX14 4EF","OX14","2019","D",5e+05
"BD16 1AT","BD16","2019","T",290000
"LS1 4GN","LS1","2019","F",85750
"HD3 4NB","HD3","2019","O",80000
"S36 2UD","S36","2019","O",36000
"S20 3GL","S20","2019","O",195000
"BD10 0NY","BD10","2019","O",165000
"WF2 0SY","WF2","2019","O",2400000
"LS10 1HR","LS10","2019","F",134000
"S13 7AF","S13","2019","O",162750
"S36 2AE","S36","2019","O",327544
"WF17 0DS","WF17","2019","O",187000
"OX2 0JB","OX2","2019","O",5007500
"OX4 6HD","OX4","2019","O",615000
"LS27 7RZ","LS27","2019","O",149000
"DN8 4HU","DN8","2019","O",80000
"S26 5RB","S26","2019","O",140000
"DN10 6JH","DN10","2019","O",3e+05
"LS19 7LX","LS19","2019","O",850000
"LS29 7HX","LS29","2019","F",155000
"YO60 6QT","YO60","2019","S",160000
"YO61 3AE","YO61","2019","T",222500
"LS27 8QZ","LS27","2019","F",79100
"HX3 6PG","HX3","2019","F",55000
"LS18 4GS","LS18","2019","F",178000
"LS26 8SN","LS26","2019","O",40000
"LS5 3BY","LS5","2019","F",120000
"S73 8HR","S73","2019","O",378000
"S75 1JU","S75","2019","O",450000
"YO11 3YU","YO11","2019","O",2500000
"BD24 0HH","BD24","2019","O",230000
"LS18 4GS","LS18","2019","F",237950
"LS20 9LT","LS20","2019","O",5000
"YO17 6YG","YO17","2019","O",450000
"YO31 9PN","YO31","2019","F",152500
"HD7 5LF","HD7","2019","T",183000
"BD13 3JB","BD13","2019","T",89100
"HX6 4RY","HX6","2019","F",170000
"LS27 0QF","LS27","2019","F",112500
"LS18 5BS","LS18","2019","F",154000
"BD15 0HR","BD15","2019","F",1e+05
"LS29 0SY","LS29","2019","F",76493
"WF7 5LU","WF7","2019","F",43000
"LS19 7HZ","LS19","2019","F",115000
"BD13 2SL","BD13","2019","F",36000
"LS20 9BW","LS20","2019","F",150000
"HX2 6DH","HX2","2019","S",315000
"HX3 6PG","HX3","2019","F",70000
"WF4 1NF","WF4","2019","F",87000
"LS13 4LD","LS13","2019","F",110000
"HD9 3TQ","HD9","2019","F",182500
"S73 0FF","S73","2019","T",150000
"LS10 4FY","LS10","2019","F",1e+05
"LS8 2JF","LS8","2019","F",375000
"S70 3QF","S70","2019","T",205000
"LS27 7UA","LS27","2019","F",76000
"BD22 7RZ","BD22","2019","T",210000
"BD17 6HT","BD17","2019","T",220000
"LS29 6PA","LS29","2019","F",178000
"LS10 1PT","LS10","2019","F",124000
"HX3 8SH","HX3","2019","F",127500
"S60 5QX","S60","2019","D",217500
"DN7 6PW","DN7","2019","D",120000
"LS27 8WJ","LS27","2019","F",171500
"LS29 0LQ","LS29","2019","D",495000
"WF4 5AU","WF4","2019","T",166000
"S61 2SQ","S61","2019","F",140000
"S6 6AH","S6","2019","F",170000
"S75 4PB","S75","2019","F",130000
"S36 2AT","S36","2019","S",205000
"LS27 8LD","LS27","2019","F",98000
"S36 1BJ","S36","2019","F",85000
"S72 8FE","S72","2019","F",45000
"S62 6NX","S62","2019","O",42500
"LS14 3DW","LS14","2019","O",171000
"LS27 8BJ","LS27","2019","F",50000
"LS5 3BY","LS5","2019","F",159995
"YO13 0QR","YO13","2019","T",160000
"YO51 9LA","YO51","2019","O",3e+05
"YO26 6GA","YO26","2019","O",130000
"DN4 7NB","DN4","2019","F",116500
"S75 1PQ","S75","2019","F",70000
"S6 6AH","S6","2019","F",175000
"S35 3GT","S35","2019","F",63500
"S35 2XP","S35","2019","F",135000
"S71 3HL","S71","2019","T",76000
"S70 3QF","S70","2019","S",155000
"DN10 6NB","DN10","2019","F",268999
"LS27 9SE","LS27","2019","O",195000
"BD13 4HB","BD13","2019","S",195000
"S35 4LS","S35","2019","F",105000
"RG8 9BT","RG8","2019","F",328800
"OX14 4BQ","OX14","2019","T",357000
"OX14 4QQ","OX14","2019","S",454000
"OX18 2QA","OX18","2019","D",292500
"DN3 3AG","DN3","2019","F",75000
"OX29 9NJ","OX29","2019","D",442500
"OX27 8AF","OX27","2019","T",260000
"LS18 4GS","LS18","2019","F",155000
"LS18 4GS","LS18","2019","F",160000
"BD23 3DJ","BD23","2019","F",233000
"YO62 7TL","YO62","2019","T",365000
"YO60 6NU","YO60","2019","T",392500
"YO30 1AJ","YO30","2019","T",215000
"TS9 5FG","TS9","2019","F",260000
"TS9 5FG","TS9","2019","F",230000
"TS9 5FG","TS9","2019","F",250000
"YO26 9TD","YO26","2019","D",185000
"BD23 5RZ","BD23","2019","T",122000
"YO24 3DW","YO24","2019","F",116000
"YO8 9EE","YO8","2019","D",480000
"HG5 9HU","HG5","2019","T",210000
"YO21 2AS","YO21","2019","S",4e+05
"BD23 5LU","BD23","2019","T",256100
"YO7 1GT","YO7","2019","F",185000
"BD20 7RU","BD20","2019","T",132250
"YO14 0HZ","YO14","2019","F",182000
"YO61 1HX","YO61","2019","S",305000
"YO26 8DG","YO26","2019","T",530000
"YO62 7RU","YO62","2019","T",140000
"YO62 7RU","YO62","2019","T",220000
"S35 9YR","S35","2019","O",2400000
"S75 1PF","S75","2019","F",64500
"DN10 6NB","DN10","2019","F",179999
"DN10 6NB","DN10","2019","F",262999
"DN11 9HU","DN11","2019","F",120000
"S75 3DG","S75","2019","S",140000
"S6 1HT","S6","2019","F",75000
"BD10 8DF","BD10","2019","F",148000
"LS27 8AZ","LS27","2019","F",85000
"LS8 2WE","LS8","2019","F",270000
"BD22 8NW","BD22","2019","F",152000
"LS29 6GU","LS29","2019","F",249000
"LS10 1PT","LS10","2019","F",215000
"HD9 2TR","HD9","2019","S",302000
"S4 8AG","S4","2019","F",82000
"S75 3TU","S75","2019","F",87500
"S63 9FE","S63","2019","D",187500
"DN12 1EX","DN12","2019","F",90000
"LS29 6GU","LS29","2019","D",378950
"LS29 6QX","LS29","2019","F",65000
"LS29 6QX","LS29","2019","F",50000
"HX2 6AD","HX2","2019","S",142000
"S26 7YJ","S26","2019","D",315000
"LS10 1PU","LS10","2019","F",195000
"LS18 4GS","LS18","2019","F",179950
"HD4 6XF","HD4","2019","D",505000
"LS10 1HR","LS10","2019","F",127000
"LS18 5SR","LS18","2019","F",119500
"BD18 3LZ","BD18","2019","F",177500
"LS29 0PQ","LS29","2019","F",194500
"LS18 5NJ","LS18","2019","F",78000
"HD7 4HG","HD7","2019","F",98000
"LS29 6QJ","LS29","2019","F",139950
"LS18 5NG","LS18","2019","F",112000
"LS21 1NH","LS21","2019","T",618000
"LS13 1FE","LS13","2019","F",151950
"HX4 8ES","HX4","2019","F",132500
"LS20 8EU","LS20","2019","F",135000
"LS10 1NH","LS10","2019","F",139950
"LS27 8BJ","LS27","2019","F",79950
"LS13 4LD","LS13","2019","F",115000
"LS27 8BJ","LS27","2019","F",69500
"LS20 8EU","LS20","2019","F",156000
"LS17 8NW","LS17","2019","F",167500
"BD10 8DF","BD10","2019","F",98000
"S66 8LH","S66","2019","F",95000
"HD7 5UD","HD7","2019","T",444500
"HD3 4ZW","HD3","2019","F",135000
"LS26 8LJ","LS26","2019","F",149000
"LS27 8LD","LS27","2019","F",105000
"LS20 8FH","LS20","2019","F",131000
"YO17 6AE","YO17","2019","O",2e+06
"LA2 7LH","LA2","2019","O",50000
"HX3 8TY","HX3","2019","O",285000
"BD10 9UL","BD10","2019","F",92000
"LS12 3DH","LS12","2019","F",95500
"LS1 4GN","LS1","2019","F",273500
"LS29 7PL","LS29","2019","F",155000
"BD22 9NP","BD22","2019","T",282500
"LS29 6GA","LS29","2019","F",78000
"LS10 4FY","LS10","2019","F",113000
"HD9 2AJ","HD9","2019","F",75000
"LS12 3DN","LS12","2019","F",95000
"LS18 4GS","LS18","2019","F",201950
"DN9 3FL","DN9","2019","O",5e+05
"BD20 7BY","BD20","2019","O",420000
"LS20 8LY","LS20","2019","F",120000
"BD22 8NW","BD22","2019","F",115000
"BD16 1AT","BD16","2019","T",189950
"BD17 5QN","BD17","2019","F",73500
"HX4 9FN","HX4","2019","F",142500
"OX1 5PN","OX1","2019","F",270000
"LS1 4GQ","LS1","2019","F",175000
"LS27 0LA","LS27","2019","F",190800
"LS18 4GS","LS18","2019","F",183950
"LS19 6FA","LS19","2019","O",376000
"LS8 2WF","LS8","2019","F",165000
"LS10 1HF","LS10","2019","F",180000
"WF4 4EG","WF4","2019","F",98000
"LS19 7EJ","LS19","2019","F",153000
"HX4 8ER","HX4","2019","F",275000
"HX2 9NX","HX2","2019","S",375000
"LS29 7EB","LS29","2019","F",151000
"LS29 6GA","LS29","2019","T",2e+05
"LS27 0LN","LS27","2019","F",109995
"LS11 8LN","LS11","2019","F",90000
"OX9 3QZ","OX9","2019","O",385000
"OX9 3QZ","OX9","2019","O",670000
"YO8 9SN","YO8","2019","T",295000
"OX3 9FU","OX3","2019","O",1682206
"LS27 8LD","LS27","2019","F",112000
"OX15 4AN","OX15","2019","F",145000
"OX7 7AH","OX7","2019","S",205000
"LS20 8NX","LS20","2019","O",289950
"HX7 5LH","HX7","2019","O",2614500
"S60 8BP","S60","2019","O",519600
"DN7 6RS","DN7","2019","O",90000
"S64 8BH","S64","2019","O",350000
"BD17 6DW","BD17","2019","T",225000
"LS25 2QF","LS25","2019","F",159950
"HD9 4JA","HD9","2019","F",59950
"HD9 4JA","HD9","2019","F",71950
"HD9 4JA","HD9","2019","F",74950
"HD9 4JA","HD9","2019","F",61950
"HD9 4JA","HD9","2019","F",49950
"LS29 6GU","LS29","2019","F",339950
"YO61 1TR","YO61","2019","T",166000
"WF3 2GB","WF3","2019","F",106000
"LS19 7BW","LS19","2019","F",140000
"YO61 2PG","YO61","2019","T",136000
"OX3 8AE","OX3","2019","F",297500
"LS27 8ZJ","LS27","2019","F",160000
"LS18 4GS","LS18","2019","F",199000
"RG8 0ES","RG8","2019","T",350000
"BD20 9DW","BD20","2019","F",115000
"LS18 4GS","LS18","2019","F",184950
"LS27 8ZJ","LS27","2019","F",252000
"RG8 9BT","RG8","2019","F",315000
"LS25 6DU","LS25","2019","S",2e+05
"OX27 8AD","OX27","2019","F",265000
"YO31 9PR","YO31","2019","F",166000
"OX12 9RG","OX12","2019","F",355000
"OX28 5DG","OX28","2019","F",520000
"OX44 7PB","OX44","2019","D",837000
"OX7 3ET","OX7","2019","D",945000
"OX7 3ET","OX7","2019","D",1610000
"LS17 9LW","LS17","2019","F",385000
"LS21 2PY","LS21","2019","T",475000
"LA6 3HB","LA6","2019","T",175000
"OX3 8LP","OX3","2019","F",115500
"YO23 7DQ","YO23","2019","T",145000
"OX7 3ET","OX7","2019","D",1670000
"S35 9TT","S35","2019","F",107000
"OX3 7SL","OX3","2019","F",185000
"S6 6GY","S6","2019","T",5e+05
"HG3 1QN","HG3","2019","T",559950
"BD23 3EG","BD23","2019","F",190000
"SN7 8NN","SN7","2019","T",250000
"OX13 5AF","OX13","2019","S",345000
"S35 9TZ","S35","2019","F",125000
"BD20 7FB","BD20","2019","T",275000
"DN3 2EF","DN3","2019","F",57000
"BD23 3PH","BD23","2019","F",267500
"OX28 5DG","OX28","2019","F",325000
"YO17 9AA","YO17","2019","F",87500
"OX4 4TW","OX4","2019","T",480000
"LS28 6JQ","LS28","2019","F",139999
"S66 1AG","S66","2019","F",140000
"BD4 8DJ","BD4","2019","F",75000
"YO8 5BQ","YO8","2019","T",110000
"DN9 3RN","DN9","2019","O",1325000
"S73 9HQ","S73","2019","D",495000
"OX27 9AR","OX27","2019","F",302000
"BD20 9PD","BD20","2019","F",51000
"YO32 2HY","YO32","2019","F",101500
"OX12 8RN","OX12","2019","T",232000
"HG5 9HF","HG5","2019","D",440000
"YO24 3DW","YO24","2019","F",105000
"S6 6QZ","S6","2019","F",148500
"DN5 7ZA","DN5","2019","F",78000
"YO31 9PN","YO31","2019","F",152000
"LS24 9PY","LS24","2019","D",535000
"S74 9SB","S74","2019","O",1385000
"YO24 1UB","YO24","2019","F",155000
"HG5 0PZ","HG5","2019","T",175000
"S66 1BL","S66","2019","F",197000
"OX10 9HX","OX10","2019","S",302000
"OX2 9PH","OX2","2019","F",405000
"S36 8AP","S36","2019","D",530000
"DN10 6NB","DN10","2019","F",254499
"S35 1SY","S35","2019","F",110000
"S73 8BQ","S73","2019","F",65000
"S60 4JB","S60","2019","D",441000
"S63 7TB","S63","2019","S",115000
"S2 5AY","S2","2019","F",180000
"S36 8YE","S36","2019","S",152000
"S35 0AY","S35","2019","S",650000
"S36 8AP","S36","2019","D",510000
"OX7 3NB","OX7","2019","O",250000
"OX2 9NH","OX2","2019","O",195000
"OX2 8PR","OX2","2019","O",703606
"DN8 4HU","DN8","2019","O",350000
"DN10 6NT","DN10","2019","T",136000
"S63 7ER","S63","2019","F",75000
"S25 3SA","S25","2019","F",120000
"S36 2AS","S36","2019","O",420000
"S60 1SG","S60","2019","O",6050000
"S64 8BH","S64","2019","O",96000
"S63 7LL","S63","2019","O",240000
"DN12 3DB","DN12","2019","O",207500
"YO61 1JB","YO61","2019","O",42000
"YO21 2AR","YO21","2019","O",120000
"YO61 3EF","YO61","2019","O",228000
"YO61 1RT","YO61","2019","O",2e+05
